"","Partner.Name","Age","Gender","Airline.Status","Price.Sensitivity","Loyalty","Type.of.Travel","Total.Freq.Flyer.Accts","Class","Flights.Per.Year","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","Flight.time.in.minutes","Flight.Distance","Flight.cancelled","Likelihood.to.recommend"
"8130","Cheapseats Airlines Inc.","<24","Female","Blue","3","-0.451 to 0.0588","Business travel","1+","Eco","6-12","0-60 Mins","180+ Minutes","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8131","Northwest Business Airlines Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"8132","Northwest Business Airlines Inc.","57-71","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"8133","OnlyJets Airlines Inc.","57-71","Female","Platinum","1","<-0.75","Business travel","0","Eco","13-25","0-60 Mins","60 MINS TO 180 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8134","FlyFast Airways Inc.","25-35","Female","Blue","2","<-0.75","Business travel","1+","Eco","6-12","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8135","Paul Smith Airlines Inc.","<24","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Business","26-38","20 MINS TO 60 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8136","Sigma Airlines Inc.","25-35","Male","Blue","2","-0.451 to 0.0588","Mileage tickets","0","Eco","38+","5 MINS TO 10 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8137","Paul Smith Airlines Inc.","<24","Female","Blue","1","<-0.75","Business travel","1+","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8138","FlyHere Airways","<24","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Business","13-25","LESS THAN 5 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8139","OnlyJets Airlines Inc.","36-46","Male","Silver","1","<-0.75","Business travel","1+","Eco","13-25","20 MINS TO 60 MINS","20 MINS TO 60 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8140","Sigma Airlines Inc.","57-71","Male","Blue","2","<-0.75","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8141","Sigma Airlines Inc.","57-71","Female","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","10 MINS TO 20 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8142","Cheapseats Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8143","Sigma Airlines Inc.","57-71","Male","Blue","1","0.3768+","Mileage tickets","1","Eco","<6","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8144","Cheapseats Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8145","EnjoyFlying Air Services","71+","Female","Blue","1","<-0.75","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8146","Paul Smith Airlines Inc.","<24","Male","Blue","1","-0.451 to 0.0588","Mileage tickets","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8147","Sigma Airlines Inc.","47-58","Female","Blue","1","0.3768+","Mileage tickets","0","Eco","<6","5 MINS TO 10 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8148","Sigma Airlines Inc.","<24","Male","Blue","2","<-0.75","Personal Travel","1+","Eco","13-25","20 MINS TO 60 MINS","10 MINS TO 20 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8149","Sigma Airlines Inc.","57-71","Female","Gold","1","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8150","Paul Smith Airlines Inc.","47-58","Male","Blue","2","0.3768+","Business travel","0","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8151","Cheapseats Airlines Inc.","47-58","Female","Blue","1","<-0.75","Business travel","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8152","Oursin Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Business","38+","10 MINS TO 20 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8153","OnlyJets Airlines Inc.","<24","Male","Blue","1","<-0.75","Personal Travel","1+","Eco","13-25","0","0","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","Yes","0"
"8154","Sigma Airlines Inc.","<24","Male","Blue","2","0.059 to 0.3768","Business travel","1+","Eco","<6","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8155","Northwest Business Airlines Inc.","36-46","Male","Platinum","1","0.3768+","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8156","FlyFast Airways Inc.","<24","Female","Blue","1","<-0.75","Business travel","1+","Eco Plus","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8157","Oursin Airlines Inc.","57-71","Female","Blue","1","0.059 to 0.3768","Personal Travel","0","Business","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8158","FlyToSun Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","10 MINS TO 20 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8159","OnlyJets Airlines Inc.","<24","Female","Blue","1","<-0.75","Business travel","1","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8160","Cool&Young Airlines Inc.","36-46","Female","Silver","2","<-0.75","Business travel","1+","Eco","13-25","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8161","Southeast Airlines Co.","36-46","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8162","Southeast Airlines Co.","36-46","Male","Blue","1","-0.451 to 0.0588","Mileage tickets","1+","Eco","26-38","LESS THAN 5 MINS","5 MINS TO 10 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8163","Cheapseats Airlines Inc.","47-58","Male","Gold","1","-0.451 to 0.0588","Business travel","0","Eco Plus","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8164","FlyFast Airways Inc.","71+","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Business","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8165","Cheapseats Airlines Inc.","25-35","Female","Gold","2","-0.451 to 0.0588","Business travel","0","Eco","26-38","0-60 Mins","60 MINS TO 180 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"8166","Paul Smith Airlines Inc.","25-35","Female","Silver","1","0.059 to 0.3768","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8167","Oursin Airlines Inc.","36-46","Male","Silver","0","0.059 to 0.3768","Mileage tickets","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8168","Cheapseats Airlines Inc.","36-46","Female","Gold","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8169","FlyFast Airways Inc.","57-71","Female","Blue","1","0.3768+","Business travel","1","Eco Plus","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8170","Northwest Business Airlines Inc.","36-46","Female","Blue","2","<-0.75","Business travel","0","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8171","Cheapseats Airlines Inc.","36-46","Male","Gold","1","0.3768+","Business travel","1+","Eco","6-12","10 MINS TO 20 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8172","Oursin Airlines Inc.","36-46","Male","Gold","1","<-0.75","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8173","Oursin Airlines Inc.","36-46","Female","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","38+","5 MINS TO 10 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8174","FlyToSun Airlines Inc.","25-35","Female","Silver","1","<-0.75","Business travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"8175","FlyToSun Airlines Inc.","47-58","Female","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8176","Northwest Business Airlines Inc.","25-35","Male","Silver","2","-0.451 to 0.0588","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8177","Oursin Airlines Inc.","<24","Male","Blue","2","-0.451 to 0.0588","Business travel","0","Eco","13-25","10 MINS TO 20 MINS","60 MINS TO 180 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8178","Northwest Business Airlines Inc.","57-71","Female","Blue","2","<-0.75","Business travel","0","Eco Plus","6-12","0","0","60 MINS TO 180 MINS","LESS THAN 400 MILES","Yes","0"
"8179","Oursin Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","5 MINS TO 10 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8180","EnjoyFlying Air Services","47-58","Female","Silver","1","<-0.75","Personal Travel","1","Eco Plus","13-25","LESS THAN 5 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8181","Sigma Airlines Inc.","25-35","Male","Silver","1","0.059 to 0.3768","Business travel","1+","Business","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"8182","OnlyJets Airlines Inc.","<24","Male","Blue","0","-0.451 to 0.0588","Business travel","1+","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","1"
"8183","Cheapseats Airlines Inc.","71+","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco Plus","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8184","Northwest Business Airlines Inc.","47-58","Male","Blue","1","<-0.75","Mileage tickets","1","Eco","6-12","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8185","FlyHere Airways","57-71","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Business","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8186","Sigma Airlines Inc.","36-46","Female","Blue","2","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8187","Northwest Business Airlines Inc.","25-35","Male","Silver","2","-0.451 to 0.0588","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8188","Oursin Airlines Inc.","25-35","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Eco","38+","5 MINS TO 10 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8189","Oursin Airlines Inc.","57-71","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","10 MINS TO 20 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8190","Sigma Airlines Inc.","36-46","Female","Silver","1","0.059 to 0.3768","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8191","FlyToSun Airlines Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Mileage tickets","0","Eco","38+","LESS THAN 5 MINS","20 MINS TO 60 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8192","Paul Smith Airlines Inc.","36-46","Male","Blue","1","0.059 to 0.3768","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8193","Southeast Airlines Co.","71+","Female","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","LESS THAN 5 MINS","5 MINS TO 10 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8194","Cheapseats Airlines Inc.","36-46","Female","Silver","1","0.3768+","Personal Travel","1+","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8195","Cheapseats Airlines Inc.","36-46","Female","Silver","1","<-0.75","Personal Travel","1+","Eco","6-12","0-60 Mins","60 MINS TO 180 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8196","Cheapseats Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Mileage tickets","1","Eco","13-25","10 MINS TO 20 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8197","Northwest Business Airlines Inc.","47-58","Female","Blue","2","-0.451 to 0.0588","Business travel","1","Eco Plus","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8198","Oursin Airlines Inc.","36-46","Female","Blue","1","<-0.75","Business travel","1","Eco Plus","6-12","10 MINS TO 20 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8199","FlyFast Airways Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"8200","FlyToSun Airlines Inc.","25-35","Female","Blue","1","0.3768+","Business travel","1+","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8201","Southeast Airlines Co.","47-58","Female","Gold","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8202","FlyToSun Airlines Inc.","47-58","Female","Blue","1","0.3768+","Business travel","1","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8203","FlyFast Airways Inc.","71+","Female","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8204","FlyFast Airways Inc.","57-71","Male","Silver","2","-0.451 to 0.0588","Personal Travel","0","Eco","38+","5 MINS TO 10 MINS","5 MINS TO 10 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8205","Cheapseats Airlines Inc.","47-58","Female","Blue","1","<-0.75","Business travel","1+","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8206","Paul Smith Airlines Inc.","36-46","Female","Blue","1","<-0.75","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8207","Northwest Business Airlines Inc.","<24","Female","Blue","1","-0.451 to 0.0588","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8208","Cheapseats Airlines Inc.","36-46","Male","Platinum","1","0.3768+","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","1"
"8209","GoingNorth Airlines Inc.","<24","Female","Blue","2","-0.451 to 0.0588","Personal Travel","1+","Eco Plus","13-25","20 MINS TO 60 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8210","Paul Smith Airlines Inc.","<24","Female","Blue","1","<-0.75","Mileage tickets","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8211","FlyFast Airways Inc.","36-46","Female","Gold","2","<-0.75","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8212","OnlyJets Airlines Inc.","36-46","Male","Blue","1","0.059 to 0.3768","Business travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"8213","FlyFast Airways Inc.","57-71","Female","Blue","1","<-0.75","Personal Travel","0","Eco Plus","13-25","20 MINS TO 60 MINS","60 MINS TO 180 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8214","Cheapseats Airlines Inc.","36-46","Male","Silver","1","0.059 to 0.3768","Mileage tickets","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8215","Cheapseats Airlines Inc.","47-58","Female","Silver","2","<-0.75","Business travel","1+","Eco","13-25","10 MINS TO 20 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"8216","Southeast Airlines Co.","36-46","Male","Silver","1","0.059 to 0.3768","Business travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"8217","Northwest Business Airlines Inc.","36-46","Female","Blue","1","<-0.75","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","20 MINS TO 60 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8218","Cheapseats Airlines Inc.","<24","Male","Blue","1","<-0.75","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"8219","Cheapseats Airlines Inc.","47-58","Female","Blue","1","<-0.75","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8220","Oursin Airlines Inc.","36-46","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","38+","5 MINS TO 10 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8221","Cheapseats Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco Plus","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8222","Oursin Airlines Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Personal Travel","1+","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"8223","Northwest Business Airlines Inc.","36-46","Male","Blue","2","-0.451 to 0.0588","Mileage tickets","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8224","Northwest Business Airlines Inc.","57-71","Female","Silver","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8225","Southeast Airlines Co.","36-46","Female","Blue","2","<-0.75","Business travel","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8226","Cheapseats Airlines Inc.","47-58","Female","Blue","2","0.059 to 0.3768","Business travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"8227","Northwest Business Airlines Inc.","25-35","Female","Silver","2","-0.451 to 0.0588","Business travel","1+","Business","6-12","LESS THAN 5 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8228","Southeast Airlines Co.","36-46","Male","Blue","2","-0.451 to 0.0588","Business travel","1+","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"8229","Oursin Airlines Inc.","<24","Male","Blue","2","-0.451 to 0.0588","Mileage tickets","1+","Eco","26-38","10 MINS TO 20 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"8230","Cheapseats Airlines Inc.","<24","Female","Blue","2","<-0.75","Business travel","1+","Eco Plus","13-25","10 MINS TO 20 MINS","5 MINS TO 10 MINS","180+ Minutes","1000.0+ MILES","No","0"
"8231","FlyFast Airways Inc.","25-35","Male","Blue","2","-0.451 to 0.0588","Mileage tickets","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
